LABEL,TEXT,URL,EMAIL,PHONE,CLEANED_TEXT,HAS_URL,HAS_EMAIL,HAS_PHONE,TOKENIZED_TEXT,prediction
2.0,Majestic mountains to calm beaches. Adventure holidays to quiet getaways. Manali to Ooty. Puri to Munnar. Holiday for 25 years.EMIs frm Rs.2366. T&C. 9895930777,No,No,yes,majestic mountains to calm beaches adventure holidays to quiet getaways manali to ooty puri to munnar holiday for 25 yearsemis frm rsphonenumber tc phonenumber,False,False,False,"['majestic', 'mountains', 'to', 'calm', 'beaches', 'adventure', 'holidays', 'to', 'quiet', 'getaways', 'manali', 'to', 'ooty', 'puri', 'to', 'munnar', 'holiday', 'for', '25', 'yearsemis', 'frm', 'rsphonenumber', 'tc', 'phonenumber']",incentives
2.0,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,No,No,yes,want the latest video handset phonenumber anytime any network mins half price line rental reply or call phonenumber for delivery tomorrow,False,False,False,"['want', 'the', 'latest', 'video', 'handset', 'phonenumber', 'anytime', 'any', 'network', 'mins', 'half', 'price', 'line', 'rental', 'reply', 'or', 'call', 'phonenumber', 'for', 'delivery', 'tomorrow']",incentives
2.0,	You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,yes,No,yes,	you are being ripped off get your mobile content from wwwclubmobycom call phonenumber polytruepixringtonesgames six downloads for only 3,False,False,False,"['you', 'are', 'being', 'ripped', 'off', 'get', 'your', 'mobile', 'content', 'from', 'wwwclubmobycom', 'call', 'phonenumber', 'polytruepixringtonesgames', 'six', 'downloads', 'for', 'only', '3']",impersonation
2.0,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,yes,No,No,reminder you have not downloaded the content you have already paid for goto url mymoby tv to collect your content,False,False,False,"['reminder', 'you', 'have', 'not', 'downloaded', 'the', 'content', 'you', 'have', 'already', 'paid', 'for', 'goto', 'url', 'mymoby', 'tv', 'to', 'collect', 'your', 'content']",impersonation
2.0,"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 7908807538 now.",No,No,yes,atm blockdear customer due to our system upgrade your atm card has just been bl0cked to reactivate call customer care for help phonenumber now,False,False,False,"['atm', 'blockdear', 'customer', 'due', 'to', 'our', 'system', 'upgrade', 'your', 'atm', 'card', 'has', 'just', 'been', 'bl0cked', 'to', 'reactivate', 'call', 'customer', 'care', 'for', 'help', 'phonenumber', 'now']",authority
2.0,"Please call our customer service representative on 8927307655 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.4,00,000. FL1PKART TEAM",No,No,yes,please call our customer service representative on phonenumber between 10am9pm as you have w0n a guaranteed cash prize of rs400phonenumber fl1pkart team,False,False,False,"['please', 'call', 'our', 'customer', 'service', 'representative', 'on', 'phonenumber', 'between', '10am9pm', 'as', 'you', 'have', 'w0n', 'a', 'guaranteed', 'cash', 'prize', 'of', 'rs400phonenumber', 'fl1pkart', 'team']",incentives
2.0,Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your kyc contact customer care 8536074310,No,No,yes,dear customer your pyatm wallet has been booked and hold your amount please complete your kyc contact customer care phonenumber,False,False,False,"['dear', 'customer', 'your', 'pyatm', 'wallet', 'has', 'been', 'booked', 'and', 'hold', 'your', 'amount', 'please', 'complete', 'your', 'kyc', 'contact', 'customer', 'care', 'phonenumber']",authority
2.0,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,No,No,yes,you are a winner you have been specially selected to receive phonenumber cash or a phonenumber award speak to a live operator to claim call phonenumberam7pm cost 10p,False,False,False,"['you', 'are', 'a', 'winner', 'you', 'have', 'been', 'specially', 'selected', 'to', 'receive', 'phonenumber', 'cash', 'or', 'a', 'phonenumber', 'award', 'speak', 'to', 'a', 'live', 'operator', 'to', 'claim', 'call', 'phonenumberam7pm', 'cost', '10p']",incentives
2.0,"	Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18call 08718728876",No,No,yes,	mila age23 blonde new in uk i look sex with uk guys if u like fun with me text mtalk to phonenumber18call phonenumber,False,False,False,"['mila', 'age23', 'blonde', 'new', 'in', 'uk', 'i', 'look', 'sex', 'with', 'uk', 'guys', 'if', 'u', 'like', 'fun', 'with', 'me', 'text', 'mtalk', 'to', 'phonenumber18call', 'phonenumber']",trust
2.0,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",No,No,yes,mila age23 blonde new in uk i look sex with uk guys if u like fun with me text mtalk to phonenumber18  30pptxt 1st 5free 150 increments helpphonenumber,False,False,False,"['mila', 'age23', 'blonde', 'new', 'in', 'uk', 'i', 'look', 'sex', 'with', 'uk', 'guys', 'if', 'u', 'like', 'fun', 'with', 'me', 'text', 'mtalk', 'to', 'phonenumber18', '30pptxt', '1st', '5free', '150', 'increments', 'helpphonenumber']",incentives
2.0,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090033 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",No,No,yes,well done your 4 costa del sol holiday or phonenumber await collection call phonenumber now toclaim sae tcs poboxphonenumber stockport sk38xh cost150pm max10mins,False,False,False,"['well', 'done', 'your', '4', 'costa', 'del', 'sol', 'holiday', 'or', 'phonenumber', 'await', 'collection', 'call', 'phonenumber', 'now', 'toclaim', 'sae', 'tcs', 'poboxphonenumber', 'stockport', 'sk38xh', 'cost150pm', 'max10mins']",incentives
2.0,"As a valued customer, I am pleased to advise you that following recent draw of your Mobile No. you are awarded with a Rs.10,00,000 Bonus Prize, call 7044518857",No,No,yes,as a valued customer i am pleased to advise you that following recent draw of your mobile no you are awarded with a rs1000phonenumber bonus prize call phonenumber,False,False,False,"['as', 'a', 'valued', 'customer', 'i', 'am', 'pleased', 'to', 'advise', 'you', 'that', 'following', 'recent', 'draw', 'of', 'your', 'mobile', 'no', 'you', 'are', 'awarded', 'with', 'a', 'rs1000phonenumber', 'bonus', 'prize', 'call', 'phonenumber']",incentives
2.0,"Congratulations, your cv was reviewed and you have been shortlisted. Please complete the job application by dialling 120 *22446#",No,No,yes,congratulations your cv was reviewed and you have been shortlisted please complete the job application by dialling phonenumber phonenumber,False,False,False,"['congratulations', 'your', 'cv', 'was', 'reviewed', 'and', 'you', 'have', 'been', 'shortlisted', 'please', 'complete', 'the', 'job', 'application', 'by', 'dialling', 'phonenumber', 'phonenumber']",urgency
2.0,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589",No,No,yes,as a valued customer i am pleased to advise you that following recent review of your mob no you are awarded with a phonenumber bonus prize call phonenumber,False,False,False,"['as', 'a', 'valued', 'customer', 'i', 'am', 'pleased', 'to', 'advise', 'you', 'that', 'following', 'recent', 'review', 'of', 'your', 'mob', 'no', 'you', 'are', 'awarded', 'with', 'a', 'phonenumber', 'bonus', 'prize', 'call', 'phonenumber']",incentives
2.0,"	Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",No,No,yes,	bears pic nick and tom pete and  dick in fact all types try gay chat with photo upload call phonenumber 10pmin 2 stop texts call phonenumber,False,False,False,"['bears', 'pic', 'nick', 'and', 'tom', 'pete', 'and', 'dick', 'in', 'fact', 'all', 'types', 'try', 'gay', 'chat', 'with', 'photo', 'upload', 'call', 'phonenumber', '10pmin', '2', 'stop', 'texts', 'call', 'phonenumber']",impersonation
2.0,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net ",yes,No,No,urgent you have won a 1 week free membership in our phonenumberphonenumber prize jackpot txt the word claim to no phonenumber tc wwwdbuknet ,False,False,False,"['urgent', 'you', 'have', 'won', 'a', '1', 'week', 'free', 'membership', 'in', 'our', 'phonenumberphonenumber', 'prize', 'jackpot', 'txt', 'the', 'word', 'claim', 'to', 'no', 'phonenumber', 'tc', 'wwwdbuknet']",urgency
2.0,	Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE texReply or Call 08000930705,No,No,yes,	do you want a new nokia phonenumberi colour phone delivered tomorrow with phonenumber free minutes to any mobile  phonenumber free texreply or call phonenumber,False,False,False,"['do', 'you', 'want', 'a', 'new', 'nokia', 'phonenumberi', 'colour', 'phone', 'delivered', 'tomorrow', 'with', 'phonenumber', 'free', 'minutes', 'to', 'any', 'mobile', 'phonenumber', 'free', 'texreply', 'or', 'call', 'phonenumber']",incentives
2.0,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04,No,No,yes,private your phonenumber account statement for shows phonenumber unredeemed sim points call phonenumber identifier code phonenumber expires 261104,False,False,False,"['private', 'your', 'phonenumber', 'account', 'statement', 'for', 'shows', 'phonenumber', 'unredeemed', 'sim', 'points', 'call', 'phonenumber', 'identifier', 'code', 'phonenumber', 'expires', '261104']",trust
2.0,	Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,No,No,yes,	do you want a new video handset phonenumber anytime any network mins half price line rental camcorder reply or call phonenumber for delivery tomorrow,False,False,False,"['do', 'you', 'want', 'a', 'new', 'video', 'handset', 'phonenumber', 'anytime', 'any', 'network', 'mins', 'half', 'price', 'line', 'rental', 'camcorder', 'reply', 'or', 'call', 'phonenumber', 'for', 'delivery', 'tomorrow']",incentives
2.0,U are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.,No,No,yes,u are subscribed to the best mobile content service in the uk for 3 per ten days until you send stop to phonenumber helpline phonenumber,False,False,False,"['u', 'are', 'subscribed', 'to', 'the', 'best', 'mobile', 'content', 'service', 'in', 'the', 'uk', 'for', '3', 'per', 'ten', 'days', 'until', 'you', 'send', 'stop', 'to', 'phonenumber', 'helpline', 'phonenumber']",incentives
2.0,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,No,No,yes,you have won a guaranteed phonenumber award or even phonenumber cashto claim ur award call free on phonenumber 18 2 stop getstop on phonenumber php rg21 4jx,False,False,False,"['you', 'have', 'won', 'a', 'guaranteed', 'phonenumber', 'award', 'or', 'even', 'phonenumber', 'cashto', 'claim', 'ur', 'award', 'call', 'free', 'on', 'phonenumber', '18', '2', 'stop', 'getstop', 'on', 'phonenumber', 'php', 'rg21', '4jx']",incentives
2.0,	Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,yes,No,yes,	free 1st week entry 2 textpod 4 a chance 2 win 40gb ipod or phonenumber cash every wk txt vpod to phonenumber tscs wwwtextpodnet custcare phonenumber,False,False,False,"['free', '1st', 'week', 'entry', '2', 'textpod', '4', 'a', 'chance', '2', 'win', '40gb', 'ipod', 'or', 'phonenumber', 'cash', 'every', 'wk', 'txt', 'vpod', 'to', 'phonenumber', 'tscs', 'wwwtextpodnet', 'custcare', 'phonenumber']",incentives
2.0,U have WoN £100 of  Gift Vouchers week starting NOW  call now 08718738034,No,No,yes,u have won phonenumber of  gift vouchers week starting now  call now phonenumber,False,False,False,"['u', 'have', 'won', 'phonenumber', 'of', 'gift', 'vouchers', 'week', 'starting', 'now', 'call', 'now', 'phonenumber']",incentives
2.0,"	As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with � 1500 Bonus Prize, call 09066364589",No,No,yes,	as a valued customer i am pleased to advise you that following recent review of your mob no you are awarded with  phonenumber bonus prize call phonenumber,False,False,False,"['as', 'a', 'valued', 'customer', 'i', 'am', 'pleased', 'to', 'advise', 'you', 'that', 'following', 'recent', 'review', 'of', 'your', 'mob', 'no', 'you', 'are', 'awarded', 'with', 'phonenumber', 'bonus', 'prize', 'call', 'phonenumber']",incentives
2.0,"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 8927307655 now.",No,No,yes,atm blockdear customer due to our system upgrade your atm card has just been bl0cked to reactivate call customer care for help phonenumber now,False,False,False,"['atm', 'blockdear', 'customer', 'due', 'to', 'our', 'system', 'upgrade', 'your', 'atm', 'card', 'has', 'just', 'been', 'bl0cked', 'to', 'reactivate', 'call', 'customer', 'care', 'for', 'help', 'phonenumber', 'now']",authority
2.0,	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,No,No,yes,	u have a secret admirer who is looking 2 make contact with ufind out who they rreveal who thinks ur so specialcall on phonenumber,False,False,False,"['u', 'have', 'a', 'secret', 'admirer', 'who', 'is', 'looking', '2', 'make', 'contact', 'with', 'ufind', 'out', 'who', 'they', 'rreveal', 'who', 'thinks', 'ur', 'so', 'specialcall', 'on', 'phonenumber']",urgency
2.0,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,yes,No,yes,txt call to no phonenumber  claim your reward of 3 hours talk time to use from your phone now subscribe6gbpmnth inc 3hrs 16 stoptxtstop wwwgambtv,False,False,False,"['txt', 'call', 'to', 'no', 'phonenumber', 'claim', 'your', 'reward', 'of', '3', 'hours', 'talk', 'time', 'to', 'use', 'from', 'your', 'phone', 'now', 'subscribe6gbpmnth', 'inc', '3hrs', '16', 'stoptxtstop', 'wwwgambtv']",incentives
2.0,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. ",No,No,yes,shop till u drop is it you either 10k 5k phonenumber cash or phonenumber travel voucher call now phonenumber ,False,False,False,"['shop', 'till', 'u', 'drop', 'is', 'it', 'you', 'either', '10k', '5k', 'phonenumber', 'cash', 'or', 'phonenumber', 'travel', 'voucher', 'call', 'now', 'phonenumber']",incentives
2.0,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",No,No,No,bangbabes ur order is on the way u should receive a service msg 2 download ur content if u do not goto wap bangb tv on ur mobile internetservice menu,False,False,False,"['bangbabes', 'ur', 'order', 'is', 'on', 'the', 'way', 'u', 'should', 'receive', 'a', 'service', 'msg', '2', 'download', 'ur', 'content', 'if', 'u', 'do', 'not', 'goto', 'wap', 'bangb', 'tv', 'on', 'ur', 'mobile', 'internetservice', 'menu']",urgency
2.0,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938766,No,No,yes,4mths half price orange line rental  latest camera phones 4 free had your phone 11mths  call mobilesdirect free on phonenumber,False,False,False,"['4mths', 'half', 'price', 'orange', 'line', 'rental', 'latest', 'camera', 'phones', '4', 'free', 'had', 'your', 'phone', '11mths', 'call', 'mobilesdirect', 'free', 'on', 'phonenumber']",incentives
2.0,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,No,No,yes,todays voda numbers ending with phonenumber are selected to receive a phonenumber reward if you have a match please call phonenumber quoting claim code phonenumber standard rates apply,False,False,False,"['todays', 'voda', 'numbers', 'ending', 'with', 'phonenumber', 'are', 'selected', 'to', 'receive', 'a', 'phonenumber', 'reward', 'if', 'you', 'have', 'a', 'match', 'please', 'call', 'phonenumber', 'quoting', 'claim', 'code', 'phonenumber', 'standard', 'rates', 'apply']",incentives
2.0,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 7044518857 Now! ",No,No,yes,dear v0daf0ne customeryou are a 500phonenumber winner of guaranteed caller prize this is our final attempt to contact you to claim call phonenumber now ,False,False,False,"['dear', 'v0daf0ne', 'customeryou', 'are', 'a', '500phonenumber', 'winner', 'of', 'guaranteed', 'caller', 'prize', 'this', 'is', 'our', 'final', 'attempt', 'to', 'contact', 'you', 'to', 'claim', 'call', 'phonenumber', 'now']",urgency
2.0,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,No,No,yes,dear voucher holder 2 claim your 1st class airport lounge passes when using your holiday voucher call phonenumber when booking quote 1st class x 2,False,False,False,"['dear', 'voucher', 'holder', '2', 'claim', 'your', '1st', 'class', 'airport', 'lounge', 'passes', 'when', 'using', 'your', 'holiday', 'voucher', 'call', 'phonenumber', 'when', 'booking', 'quote', '1st', 'class', 'x', '2']",incentives
2.0,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile and  FREE camcorder Reply or Call 8000930705,No,No,yes,do you want a new nokia phonenumberi colour phone delivered tomorrow with phonenumber free minutes to any mobile and  free camcorder reply or call phonenumber,False,False,False,"['do', 'you', 'want', 'a', 'new', 'nokia', 'phonenumberi', 'colour', 'phone', 'delivered', 'tomorrow', 'with', 'phonenumber', 'free', 'minutes', 'to', 'any', 'mobile', 'and', 'free', 'camcorder', 'reply', 'or', 'call', 'phonenumber']",incentives
2.0,	U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 0905809458,No,No,yes,	u phonenumber have a secret admirer who is looking 2 make contact with ufind out who they rreveal who thinks ur so specialcall on phonenumber,False,False,False,"['u', 'phonenumber', 'have', 'a', 'secret', 'admirer', 'who', 'is', 'looking', '2', 'make', 'contact', 'with', 'ufind', 'out', 'who', 'they', 'rreveal', 'who', 'thinks', 'ur', 'so', 'specialcall', 'on', 'phonenumber']",urgency
2.0,Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your kyc contact customer care 6299257179,No,No,yes,dear customer your pyatm wallet has been booked and hold your amount please complete your kyc contact customer care phonenumber,False,False,False,"['dear', 'customer', 'your', 'pyatm', 'wallet', 'has', 'been', 'booked', 'and', 'hold', 'your', 'amount', 'please', 'complete', 'your', 'kyc', 'contact', 'customer', 'care', 'phonenumber']",authority
2.0,"	tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",No,No,No,	email more games from thedailydraw dear helen dozens of free games  with great prizeswith,False,False,False,"['email', 'more', 'games', 'from', 'thedailydraw', 'dear', 'helen', 'dozens', 'of', 'free', 'games', 'with', 'great', 'prizeswith']",incentives
2.0,We have identified some unusual activity on your online banking. Please log in via the secure link http:owly/nPyL308KyWG to avoid account suspension,No,No,No,we have identified some unusual activity on your online banking please log in via the secure link url to avoid account suspension,False,False,False,"['we', 'have', 'identified', 'some', 'unusual', 'activity', 'on', 'your', 'online', 'banking', 'please', 'log', 'in', 'via', 'the', 'secure', 'link', 'url', 'to', 'avoid', 'account', 'suspension']",urgency
2.0,"Dear Customer,U've been selected to stay in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Dial 7044518857 to claim",No,No,yes,dear customeruve been selected to stay in f1ve star hotels  for t0days draw holiday valued at inr 500phonenumberdial phonenumber to claim,False,False,False,"['dear', 'customeruve', 'been', 'selected', 'to', 'stay', 'in', 'f1ve', 'star', 'hotels', 'for', 't0days', 'draw', 'holiday', 'valued', 'at', 'inr', '500phonenumberdial', 'phonenumber', 'to', 'claim']",incentives
2.0,"As a valued customer, I am pleased to advise you that following recent lucky draw of your Mobile No. you are awarded with a Rs.5,00,000 Bonus Prize, call 7908807538",No,No,yes,as a valued customer i am pleased to advise you that following recent lucky draw of your mobile no you are awarded with a rs500phonenumber bonus prize call phonenumber,False,False,False,"['as', 'a', 'valued', 'customer', 'i', 'am', 'pleased', 'to', 'advise', 'you', 'that', 'following', 'recent', 'lucky', 'draw', 'of', 'your', 'mobile', 'no', 'you', 'are', 'awarded', 'with', 'a', 'rs500phonenumber', 'bonus', 'prize', 'call', 'phonenumber']",authority
2.0,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,No,No,yes,bored housewives chat n date now phonenumber7711 btnational rate 10pmin only from landlines,False,False,False,"['bored', 'housewives', 'chat', 'n', 'date', 'now', 'phonenumber7711', 'btnational', 'rate', '10pmin', 'only', 'from', 'landlines']",urgency
2.0,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",yes,No,yes,free message activate your phonenumber free text messages by replying to this message with the word free for terms  conditions visit wwwphonenumbercom,False,False,False,"['free', 'message', 'activate', 'your', 'phonenumber', 'free', 'text', 'messages', 'by', 'replying', 'to', 'this', 'message', 'with', 'the', 'word', 'free', 'for', 'terms', 'conditions', 'visit', 'wwwphonenumbercom']",incentives
2.0,"	Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/rewa",yes,No,No,	dear voucher holder to claim this weeks offer at you pc please go to url,False,False,False,"['dear', 'voucher', 'holder', 'to', 'claim', 'this', 'weeks', 'offer', 'at', 'you', 'pc', 'please', 'go', 'to', 'url']",incentives
2.0,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541,No,No,No,phonenumber phonenumberphonenumber uk break accommodationvouchers terms  conditions apply 2 claim you mustprovide your claim number which is phonenumber,False,False,False,"['phonenumber', 'phonenumberphonenumber', 'uk', 'break', 'accommodationvouchers', 'terms', 'conditions', 'apply', '2', 'claim', 'you', 'mustprovide', 'your', 'claim', 'number', 'which', 'is', 'phonenumber']",incentives
2.0,You have 1 new message. Call 0207-083-6089,No,No,yes,you have 1 new message call phonenumberphonenumberphonenumber,False,False,False,"['you', 'have', '1', 'new', 'message', 'call', 'phonenumberphonenumberphonenumber']",urgency
2.0,You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 12 days.,No,No,yes,you are awarded a sipix digital camera call phonenumber fromm landline delivery within 12 days,False,False,False,"['you', 'are', 'awarded', 'a', 'sipix', 'digital', 'camera', 'call', 'phonenumber', 'fromm', 'landline', 'delivery', 'within', '12', 'days']",incentives
2.0,"Hi Steven Malone, We have identified some unusual activity on your account. Log in via the secure ink to avoid account suspension http:l/natwestauth.xyz",yes,No,No,hi steven malone we have identified some unusual activity on your account log in via the secure ink to avoid account suspension url,False,False,False,"['hi', 'steven', 'malone', 'we', 'have', 'identified', 'some', 'unusual', 'activity', 'on', 'your', 'account', 'log', 'in', 'via', 'the', 'secure', 'ink', 'to', 'avoid', 'account', 'suspension', 'url']",trust
2.0,	Missed call alert. These numbers called but left no message. 07008009200,No,No,yes,	missed call alert these numbers called but left no message phonenumber,False,False,False,"['missed', 'call', 'alert', 'these', 'numbers', 'called', 'but', 'left', 'no', 'message', 'phonenumber']",trust
2.0,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",No,No,yes,freemsg you have been awarded a free mini digital camera just reply snap to collect your prize quizclub opt out stop phonenumberpwk sprwm phphonenumber,False,False,False,"['freemsg', 'you', 'have', 'been', 'awarded', 'a', 'free', 'mini', 'digital', 'camera', 'just', 'reply', 'snap', 'to', 'collect', 'your', 'prize', 'quizclub', 'opt', 'out', 'stop', 'phonenumberpwk', 'sprwm', 'phphonenumber']",incentives
2.0,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",No,No,yes,urgent your mobile no phonenumber was awarded a 2phonenumber bonus caller prize on 020903 this is our 2nd attempt to contact you call phonenumberphonenumberphonenumber box95qu,False,False,False,"['urgent', 'your', 'mobile', 'no', 'phonenumber', 'was', 'awarded', 'a', '2phonenumber', 'bonus', 'caller', 'prize', 'on', '020903', 'this', 'is', 'our', '2nd', 'attempt', 'to', 'contact', 'you', 'call', 'phonenumberphonenumberphonenumber', 'box95qu']",urgency
2.0,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,No,No,yes,phonenumber urgent this is the 2nd attempt to contact uu have won phonenumber call phonenumber b4 phonenumber tcsbcmphonenumberwc1n3xx callcost phonenumberppm mobilesvary max7 50,False,False,False,"['phonenumber', 'urgent', 'this', 'is', 'the', '2nd', 'attempt', 'to', 'contact', 'uu', 'have', 'won', 'phonenumber', 'call', 'phonenumber', 'b4', 'phonenumber', 'tcsbcmphonenumberwc1n3xx', 'callcost', 'phonenumberppm', 'mobilesvary', 'max7', '50']",urgency
2.0,"Please call our customer service representative on 7908807538 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.6,00,000. FL1PKART TEAM",No,No,yes,please call our customer service representative on phonenumber between 10am9pm as you have w0n a guaranteed cash prize of rs600phonenumber fl1pkart team,False,False,False,"['please', 'call', 'our', 'customer', 'service', 'representative', 'on', 'phonenumber', 'between', '10am9pm', 'as', 'you', 'have', 'w0n', 'a', 'guaranteed', 'cash', 'prize', 'of', 'rs600phonenumber', 'fl1pkart', 'team']",incentives
2.0,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com,yes,No,No,congratulations ur awarded phonenumber of cd vouchers or phonenumbergift guaranteed  free entry 2 phonenumber wkly draw txt music to phonenumber tncs wwwldewcom,False,False,False,"['congratulations', 'ur', 'awarded', 'phonenumber', 'of', 'cd', 'vouchers', 'or', 'phonenumbergift', 'guaranteed', 'free', 'entry', '2', 'phonenumber', 'wkly', 'draw', 'txt', 'music', 'to', 'phonenumber', 'tncs', 'wwwldewcom']",incentives
2.0,	YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £550 prize. To collect Just call 09061743389,No,No,yes,	you have won as a valued vodafone customer our computer has picked you to win a phonenumber prize to collect just call phonenumber,False,False,False,"['you', 'have', 'won', 'as', 'a', 'valued', 'vodafone', 'customer', 'our', 'computer', 'has', 'picked', 'you', 'to', 'win', 'a', 'phonenumber', 'prize', 'to', 'collect', 'just', 'call', 'phonenumber']",authority
2.0,"Todays Vodafone numbers ending 9167 are selected to receive a Rs.2,00,000 award. If you have a match please call 7044518857 quoting claim code 5001 standard rates apply",No,No,yes,todays vodafone numbers ending phonenumber are selected to receive a rs200phonenumber award if you have a match please call phonenumber quoting claim code phonenumber standard rates apply,False,False,False,"['todays', 'vodafone', 'numbers', 'ending', 'phonenumber', 'are', 'selected', 'to', 'receive', 'a', 'rs200phonenumber', 'award', 'if', 'you', 'have', 'a', 'match', 'please', 'call', 'phonenumber', 'quoting', 'claim', 'code', 'phonenumber', 'standard', 'rates', 'apply']",incentives
2.0,"	Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",No,No,yes,	thank you winner notified by sms good luck no future marketing reply stop to phonenumber customer services phonenumber,False,False,False,"['thank', 'you', 'winner', 'notified', 'by', 'sms', 'good', 'luck', 'no', 'future', 'marketing', 'reply', 'stop', 'to', 'phonenumber', 'customer', 'services', 'phonenumber']",trust
2.0,"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 6299257179 now.",No,No,yes,atm blockdear customer due to our system upgrade your atm card has just been bl0cked to reactivate call customer care for help phonenumber now,False,False,False,"['atm', 'blockdear', 'customer', 'due', 'to', 'our', 'system', 'upgrade', 'your', 'atm', 'card', 'has', 'just', 'been', 'bl0cked', 'to', 'reactivate', 'call', 'customer', 'care', 'for', 'help', 'phonenumber', 'now']",authority
