LABEL,TEXT,URL,EMAIL,PHONE,CLEANED_TEXT,HAS_URL,HAS_EMAIL,HAS_PHONE,TOKENIZED_TEXT,manipulation,sentiment,topic
1.0,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,No,No,yes,jamster to get your free wallpaper text heart to phonenumber now tc apply 16 only need help call phonenumber,False,False,False,"['jamster', 'to', 'get', 'your', 'free', 'wallpaper', 'text', 'heart', 'to', 'phonenumber', 'now', 'tc', 'apply', '16', 'only', 'need', 'help', 'call', 'phonenumber']",incentives,positive,shipping
0.0,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,No,No,No,no got new job at bar in airport on satsgettin 447per hour but means no lie in keep in touch,False,False,False,"['no', 'got', 'new', 'job', 'at', 'bar', 'in', 'airport', 'on', 'satsgettin', '447per', 'hour', 'but', 'means', 'no', 'lie', 'in', 'keep', 'in', 'touch']",invoking fear,negative,impersonation of someone they know
0.0,You best watch what you say cause I get drunk,No,No,No,you best watch what you say cause i get drunk,False,False,False,"['you', 'best', 'watch', 'what', 'you', 'say', 'cause', 'i', 'get', 'drunk']",invoking fear,negative,impersonation of someone they know
1.0,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077,No,No,yes,send a logo 2 ur lover  2 names joined by a heart txt love name1 name2 mobno eg love adam eve phonenumber to phonenumber,False,False,False,"['send', 'a', 'logo', '2', 'ur', 'lover', '2', 'names', 'joined', 'by', 'a', 'heart', 'txt', 'love', 'name1', 'name2', 'mobno', 'eg', 'love', 'adam', 'eve', 'phonenumber', 'to', 'phonenumber']",urgency,positive,shipping
1.0,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,yes,No,yes,santa calling would your little ones like a call from santa xmas eve call phonenumber to book you time calls150ppm last 3mins 30s tc wwwsantacallingcom,False,False,False,"['santa', 'calling', 'would', 'your', 'little', 'ones', 'like', 'a', 'call', 'from', 'santa', 'xmas', 'eve', 'call', 'phonenumber', 'to', 'book', 'you', 'time', 'calls150ppm', 'last', '3mins', '30s', 'tc', 'wwwsantacallingcom']",authority,positive,shipping
0.0,U're welcome... Caught u using broken english again...,No,No,No,ure welcome caught u using broken english again,False,False,False,"['ure', 'welcome', 'caught', 'u', 'using', 'broken', 'english', 'again']",impersonation,negative,shipping
0.0,"HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X",No,No,No,hey babe far 2 spunout 2 spk at da mo dead 2 da wrld been sleeping on da sofa all day had a cool nytho tx 4 fonin hon call 2mwen im bk frmcloud 9 j x,False,False,False,"['hey', 'babe', 'far', '2', 'spunout', '2', 'spk', 'at', 'da', 'mo', 'dead', '2', 'da', 'wrld', 'been', 'sleeping', 'on', 'da', 'sofa', 'all', 'day', 'had', 'a', 'cool', 'nytho', 'tx', '4', 'fonin', 'hon', 'call', '2mwen', 'im', 'bk', 'frmcloud', '9', 'j', 'x']",invoking fear,negative,impersonation of someone they know
0.0,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",No,No,No,enjoy the showers of possessiveness poured on u by ur loved ones bcoz in this world of lies it is a golden gift to be loved truly,False,False,False,"['enjoy', 'the', 'showers', 'of', 'possessiveness', 'poured', 'on', 'u', 'by', 'ur', 'loved', 'ones', 'bcoz', 'in', 'this', 'world', 'of', 'lies', 'it', 'is', 'a', 'golden', 'gift', 'to', 'be', 'loved', 'truly']",urgency,positive,shipping
0.0,"Wait, do you know if wesleys in town? I bet she does hella drugs!",No,No,No,wait do you know if wesleys in town i bet she does hella drugs,False,False,False,"['wait', 'do', 'you', 'know', 'if', 'wesleys', 'in', 'town', 'i', 'bet', 'she', 'does', 'hella', 'drugs']",invoking fear,negative,impersonation of someone they know
0.0,Dude sux for snake. He got old and raiden got buff,No,No,No,dude sux for snake he got old and raiden got buff,False,False,False,"['dude', 'sux', 'for', 'snake', 'he', 'got', 'old', 'and', 'raiden', 'got', 'buff']",invoking fear,negative,impersonation of someone they know
0.0,What happen dear tell me,No,No,No,what happen dear tell me,False,False,False,"['what', 'happen', 'dear', 'tell', 'me']",invoking fear,negative,impersonation of someone they know
0.0,Yep then is fine 7.30 or 8.30 for ice age.,No,No,No,yep then is fine 730 or 830 for ice age,False,False,False,"['yep', 'then', 'is', 'fine', '730', 'or', '830', 'for', 'ice', 'age']",invoking fear,positive,impersonation of someone they know
0.0,Oh did you charge camera,No,No,No,oh did you charge camera,False,False,False,"['oh', 'did', 'you', 'charge', 'camera']",invoking fear,negative,impersonation of someone they know
0.0,Dunno lei... I thk mum lazy to go out... I neva ask her yet...,No,No,No,dunno lei i thk mum lazy to go out i neva ask her yet,False,False,False,"['dunno', 'lei', 'i', 'thk', 'mum', 'lazy', 'to', 'go', 'out', 'i', 'neva', 'ask', 'her', 'yet']",impersonation,negative,impersonation of someone they know
1.0,Only 1 day left for SAWAN KI BAHAR compt. for Agents/DOs/CLIAs. Qualify the competition and win maximum prizes...SDM,No,No,No,only 1 day left for sawan ki bahar compt for agentsdosclias qualify the competition and win maximum prizessdm,False,False,False,"['only', '1', 'day', 'left', 'for', 'sawan', 'ki', 'bahar', 'compt', 'for', 'agentsdosclias', 'qualify', 'the', 'competition', 'and', 'win', 'maximum', 'prizessdm']",urgency,positive,shipping
0.0,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,No,No,No,i also thk too fast xy suggest one not me u dun wan its ok going 2 rain leh where got gd,False,False,False,"['i', 'also', 'thk', 'too', 'fast', 'xy', 'suggest', 'one', 'not', 'me', 'u', 'dun', 'wan', 'its', 'ok', 'going', '2', 'rain', 'leh', 'where', 'got', 'gd']",impersonation,negative,impersonation of someone they know
2.0,"This is the 2nd time we have tried 2 contact u. U have won the £750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.",No,No,yes,this is the 2nd time we have tried 2 contact u u have won the phonenumber pound prize 2 claim is easy call phonenumber now1 only 10p per minute btnationalrate,False,False,False,"['this', 'is', 'the', '2nd', 'time', 'we', 'have', 'tried', '2', 'contact', 'u', 'u', 'have', 'won', 'the', 'phonenumber', 'pound', 'prize', '2', 'claim', 'is', 'easy', 'call', 'phonenumber', 'now1', 'only', '10p', 'per', 'minute', 'btnationalrate']",incentives,positive,impersonation of someone they know
0.0,"K so am I, how much for an 8th? Fifty?",No,No,No,k so am i how much for an 8th fifty,False,False,False,"['k', 'so', 'am', 'i', 'how', 'much', 'for', 'an', '8th', 'fifty']",invoking fear,positive,finance
0.0,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,No,No,No,watever relation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories feeling,False,False,False,"['watever', 'relation', 'u', 'built', 'up', 'in', 'dis', 'world', 'only', 'thing', 'which', 'remains', 'atlast', 'iz', 'lonlines', 'with', 'lotz', 'n', 'lot', 'memories', 'feeling']",invoking fear,negative,impersonation of someone they know
1.0,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,No,No,yes,had your mobile 11mths  update for free to oranges latest colour camera mobiles  unlimited weekend calls call mobile upd8 on freefone phonenumber or 2stoptxt,False,False,False,"['had', 'your', 'mobile', '11mths', 'update', 'for', 'free', 'to', 'oranges', 'latest', 'colour', 'camera', 'mobiles', 'unlimited', 'weekend', 'calls', 'call', 'mobile', 'upd8', 'on', 'freefone', 'phonenumber', 'or', '2stoptxt']",incentives,positive,impersonation of someone they know
0.0,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",No,No,No,good afternoon my love how goes that day  i hope maybe you got some leads on a job i think of you boytoy and send you a passionate kiss from across the sea,False,False,False,"['good', 'afternoon', 'my', 'love', 'how', 'goes', 'that', 'day', 'i', 'hope', 'maybe', 'you', 'got', 'some', 'leads', 'on', 'a', 'job', 'i', 'think', 'of', 'you', 'boytoy', 'and', 'send', 'you', 'a', 'passionate', 'kiss', 'from', 'across', 'the', 'sea']",impersonation,positive,impersonation of someone they know
0.0,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya,No,No,No,hey no i ad a crap nite was borin without ya 2 boggy with me u boring biatch thanx but u wait til nxt time il ave ya,False,False,False,"['hey', 'no', 'i', 'ad', 'a', 'crap', 'nite', 'was', 'borin', 'without', 'ya', '2', 'boggy', 'with', 'me', 'u', 'boring', 'biatch', 'thanx', 'but', 'u', 'wait', 'til', 'nxt', 'time', 'il', 'ave', 'ya']",impersonation,negative,impersonation of someone they know
0.0,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,No,No,No,it does it on its own most of the time it fixes my spelling but sometimes it gets a completely diff word go figure,False,False,False,"['it', 'does', 'it', 'on', 'its', 'own', 'most', 'of', 'the', 'time', 'it', 'fixes', 'my', 'spelling', 'but', 'sometimes', 'it', 'gets', 'a', 'completely', 'diff', 'word', 'go', 'figure']",impersonation,neutral,retail
0.0,I have to take exam with in march 3,No,No,No,i have to take exam with in march 3,False,False,False,"['i', 'have', 'to', 'take', 'exam', 'with', 'in', 'march', '3']",urgency,negative,impersonation of someone they know
0.0,Have you bookedthe hut? And also your time off? How are you by the way?,No,No,No,have you bookedthe hut and also your time off how are you by the way,False,False,False,"['have', 'you', 'bookedthe', 'hut', 'and', 'also', 'your', 'time', 'off', 'how', 'are', 'you', 'by', 'the', 'way']",authority,positive,impersonation of someone they know
0.0,I've told you everything will stop. Just dont let her get dehydrated.,No,No,No,ive told you everything will stop just dont let her get dehydrated,False,False,False,"['ive', 'told', 'you', 'everything', 'will', 'stop', 'just', 'dont', 'let', 'her', 'get', 'dehydrated']",authority,negative,impersonation of someone they know
1.0,3. You have received your mobile content. Enjoy,No,No,No,3 you have received your mobile content enjoy,False,False,False,"['3', 'you', 'have', 'received', 'your', 'mobile', 'content', 'enjoy']",urgency,positive,shipping
2.0,	eeta  (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat2708198,yes,No,No,	eeta  25f is inviting you to be her friend reply yesphonenumber or nophonenumber see her wwwsmsacunatphonenumber,False,False,False,"['eeta', '25f', 'is', 'inviting', 'you', 'to', 'be', 'her', 'friend', 'reply', 'yesphonenumber', 'or', 'nophonenumber', 'see', 'her', 'wwwsmsacunatphonenumber']",impersonation,positive,impersonation of someone they know
2.0,"Urgent Message for CIBC Account Holder, Kindly  Login to our secure server to check your information�http://2cibc.mobileupdate.gram pianostudio.com/cibcfullz/Internet Support",yes,No,No,urgent message for cibc account holder kindly  login to our secure server to check your informationurl pianostudiocomcibcfullzinternet support,False,False,False,"['urgent', 'message', 'for', 'cibc', 'account', 'holder', 'kindly', 'login', 'to', 'our', 'secure', 'server', 'to', 'check', 'your', 'informationurl', 'pianostudiocomcibcfullzinternet', 'support']",urgency,negative,shipping
2.0,You have 1 new message. Please call 08718738034.,No,No,yes,you have 1 new message please call phonenumber,False,False,False,"['you', 'have', '1', 'new', 'message', 'please', 'call', 'phonenumber']",urgency,neutral,shipping
0.0,K..k:)how about your training process?,No,No,No,kkhow about your training process,False,False,False,"['kkhow', 'about', 'your', 'training', 'process']",invoking fear,positive,impersonation of someone they know
0.0,No. But we'll do medical missions to nigeria,No,No,No,no but well do medical missions to nigeria,False,False,False,"['no', 'but', 'well', 'do', 'medical', 'missions', 'to', 'nigeria']",invoking fear,negative,impersonation of someone they know
1.0,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out,No,No,No,had your mobile 10 mths update to latest orange cameravideo phones for free save s with free textsweekend calls text yes for a callback orno to opt out,False,False,False,"['had', 'your', 'mobile', '10', 'mths', 'update', 'to', 'latest', 'orange', 'cameravideo', 'phones', 'for', 'free', 'save', 's', 'with', 'free', 'textsweekend', 'calls', 'text', 'yes', 'for', 'a', 'callback', 'orno', 'to', 'opt', 'out']",incentives,positive,shipping
2.0,	Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,No,No,yes,	good luck draw takes place 28th feb 06 good luck for removal send stop to phonenumber customer services phonenumber,False,False,False,"['good', 'luck', 'draw', 'takes', 'place', '28th', 'feb', '06', 'good', 'luck', 'for', 'removal', 'send', 'stop', 'to', 'phonenumber', 'customer', 'services', 'phonenumber']",incentives,positive,shipping
2.0,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,No,No,yes,private your phonenumber account statement for phonenumber shows phonenumber unredeemed s i m points call phonenumber identifier code phonenumber expires 311004,False,False,False,"['private', 'your', 'phonenumber', 'account', 'statement', 'for', 'phonenumber', 'shows', 'phonenumber', 'unredeemed', 's', 'i', 'm', 'points', 'call', 'phonenumber', 'identifier', 'code', 'phonenumber', 'expires', '311004']",authority,negative,shipping
0.0,What does the dance river do?,No,No,No,what does the dance river do,False,False,False,"['what', 'does', 'the', 'dance', 'river', 'do']",urgency,positive,impersonation of someone they know
0.0,"idc get over here, you are not weaseling your way out of this shit twice in a row",No,No,No,idc get over here you are not weaseling your way out of this shit twice in a row,False,False,False,"['idc', 'get', 'over', 'here', 'you', 'are', 'not', 'weaseling', 'your', 'way', 'out', 'of', 'this', 'shit', 'twice', 'in', 'a', 'row']",urgency,negative,shipping
0.0,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",No,No,No,im there and i can see you but you cant see me  maybe you should reboot ym  i seen the buzz,False,False,False,"['im', 'there', 'and', 'i', 'can', 'see', 'you', 'but', 'you', 'cant', 'see', 'me', 'maybe', 'you', 'should', 'reboot', 'ym', 'i', 'seen', 'the', 'buzz']",invoking fear,negative,impersonation of someone they know
0.0,I emailed yifeng my part oredi.. Can ü get it fr him..,No,No,No,i emailed yifeng my part oredi can ü get it fr him,False,False,False,"['i', 'emailed', 'yifeng', 'my', 'part', 'oredi', 'can', 'ü', 'get', 'it', 'fr', 'him']",urgency,positive,impersonation of someone they know
0.0,Yar but they say got some error.,No,No,No,yar but they say got some error,False,False,False,"['yar', 'but', 'they', 'say', 'got', 'some', 'error']",invoking fear,negative,shipping
0.0,What's ur pin?,No,No,No,whats ur pin,False,False,False,"['whats', 'ur', 'pin']",urgency,positive,impersonation of someone they know
0.0,Is there coming friday is leave for pongal?do you get any news from your work place.,No,No,No,is there coming friday is leave for pongaldo you get any news from your work place,False,False,False,"['is', 'there', 'coming', 'friday', 'is', 'leave', 'for', 'pongaldo', 'you', 'get', 'any', 'news', 'from', 'your', 'work', 'place']",urgency,negative,shipping
0.0,Yup next stop.,No,No,No,yup next stop,False,False,False,"['yup', 'next', 'stop']",urgency,positive,impersonation of someone they know
0.0,My brother in Atlanta. Wish you guys a great semester.,No,No,No,my brother in atlanta wish you guys a great semester,False,False,False,"['my', 'brother', 'in', 'atlanta', 'wish', 'you', 'guys', 'a', 'great', 'semester']",authority,positive,impersonation of someone they know
2.0,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",No,No,No,final chance claim ur phonenumber worth of discount vouchers today text yes to phonenumber now savamob member offers mobile t cs savamob pobox84 mphonenumberuz 300 subs 16,False,False,False,"['final', 'chance', 'claim', 'ur', 'phonenumber', 'worth', 'of', 'discount', 'vouchers', 'today', 'text', 'yes', 'to', 'phonenumber', 'now', 'savamob', 'member', 'offers', 'mobile', 't', 'cs', 'savamob', 'pobox84', 'mphonenumberuz', '300', 'subs', '16']",incentives,positive,shipping
0.0,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",No,No,No,k fyi im back in my parents place in south tampa so i might need to do the deal somewhere else,False,False,False,"['k', 'fyi', 'im', 'back', 'in', 'my', 'parents', 'place', 'in', 'south', 'tampa', 'so', 'i', 'might', 'need', 'to', 'do', 'the', 'deal', 'somewhere', 'else']",invoking fear,negative,impersonation of someone they know
1.0,<Forwarded from 88877>FREE entry into our £250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,No,No,yes,forwarded from phonenumberfree entry into our phonenumber weekly comp just send the word enter to phonenumber now 18 tc wwwtextcompcom,False,False,False,"['forwarded', 'from', 'phonenumberfree', 'entry', 'into', 'our', 'phonenumber', 'weekly', 'comp', 'just', 'send', 'the', 'word', 'enter', 'to', 'phonenumber', 'now', '18', 'tc', 'wwwtextcompcom']",authority,positive,shipping
0.0,Oh ho. Is this the first time u use these type of words,No,No,No,oh ho is this the first time u use these type of words,False,False,False,"['oh', 'ho', 'is', 'this', 'the', 'first', 'time', 'u', 'use', 'these', 'type', 'of', 'words']",invoking fear,negative,shipping
0.0,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,No,No,No,anyway im going shopping on my own now cos my sis not done yet dun disturb u liao,False,False,False,"['anyway', 'im', 'going', 'shopping', 'on', 'my', 'own', 'now', 'cos', 'my', 'sis', 'not', 'done', 'yet', 'dun', 'disturb', 'u', 'liao']",invoking fear,positive,retail
0.0,Indeed and by the way it was either or - not both !,No,No,No,indeed and by the way it was either or  not both ,False,False,False,"['indeed', 'and', 'by', 'the', 'way', 'it', 'was', 'either', 'or', 'not', 'both']",authority,positive,shipping
0.0,S'fine. Anytime. All the best with it.,No,No,No,sfine anytime all the best with it,False,False,False,"['sfine', 'anytime', 'all', 'the', 'best', 'with', 'it']",authority,positive,finance
0.0,Its sarcasm.. .nt scarcasim,No,No,No,its sarcasm nt scarcasim,False,False,False,"['its', 'sarcasm', 'nt', 'scarcasim']",impersonation,negative,shipping
0.0,HAPPY NEW YEAR MY NO.1 MAN,No,No,No,happy new year my no1 man,False,False,False,"['happy', 'new', 'year', 'my', 'no1', 'man']",authority,positive,impersonation of someone they know
0.0,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola",No,No,No,sweetheart hope you are not having that kind of day have one with loads of reasons to smile biola,False,False,False,"['sweetheart', 'hope', 'you', 'are', 'not', 'having', 'that', 'kind', 'of', 'day', 'have', 'one', 'with', 'loads', 'of', 'reasons', 'to', 'smile', 'biola']",invoking fear,negative,impersonation of someone they know
0.0,Dip's cell dead. So i m coming with him. U better respond else we shall come back.,No,No,No,dips cell dead so i m coming with him u better respond else we shall come back,False,False,False,"['dips', 'cell', 'dead', 'so', 'i', 'm', 'coming', 'with', 'him', 'u', 'better', 'respond', 'else', 'we', 'shall', 'come', 'back']",urgency,negative,shipping
0.0,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,No,No,No,no to be nosy i guess idk am i over reacting if im freaked,False,False,False,"['no', 'to', 'be', 'nosy', 'i', 'guess', 'idk', 'am', 'i', 'over', 'reacting', 'if', 'im', 'freaked']",invoking fear,negative,impersonation of someone they know
,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",No,No,yes,youve won tkts to the europhonenumber cup final or phonenumber cash to collect call phonenumber bphonenumber pobox phonenumberppm,False,False,False,"['youve', 'won', 'tkts', 'to', 'the', 'europhonenumber', 'cup', 'final', 'or', 'phonenumber', 'cash', 'to', 'collect', 'call', 'phonenumber', 'bphonenumber', 'pobox', 'phonenumberppm']",incentives,positive,finance
0.0,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,No,No,No,we not leaving yet ok lor then we go elsewhere n eat u thk,False,False,False,"['we', 'not', 'leaving', 'yet', 'ok', 'lor', 'then', 'we', 'go', 'elsewhere', 'n', 'eat', 'u', 'thk']",urgency,neutral,impersonation of someone they know
0.0,Ya srsly better than yi tho,No,No,No,ya srsly better than yi tho,False,False,False,"['ya', 'srsly', 'better', 'than', 'yi', 'tho']",impersonation,positive,impersonation of someone they know
0.0,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",No,No,No,oh mr sheffield you wanna play that game okay youre the boss and im the nanny you give me a raise and ill give you one,False,False,False,"['oh', 'mr', 'sheffield', 'you', 'wanna', 'play', 'that', 'game', 'okay', 'youre', 'the', 'boss', 'and', 'im', 'the', 'nanny', 'you', 'give', 'me', 'a', 'raise', 'and', 'ill', 'give', 'you', 'one']",authority,negative,impersonation of someone they know
0.0,So u wan 2 come for our dinner tonight a not?,No,No,No,so u wan 2 come for our dinner tonight a not,False,False,False,"['so', 'u', 'wan', '2', 'come', 'for', 'our', 'dinner', 'tonight', 'a', 'not']",impersonation,neutral,impersonation of someone they know
0.0,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,No,No,No,anyway holla at me whenever youre around because i need an excuse to go creep on people in sarasota,False,False,False,"['anyway', 'holla', 'at', 'me', 'whenever', 'youre', 'around', 'because', 'i', 'need', 'an', 'excuse', 'to', 'go', 'creep', 'on', 'people', 'in', 'sarasota']",invoking fear,negative,shipping
0.0,When you came to hostel.,No,No,No,when you came to hostel,False,False,False,"['when', 'you', 'came', 'to', 'hostel']",invoking fear,positive,impersonation of someone they know
0.0,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,No,No,No,dont forget though that i love you  and i walk beside you watching over you and keeping your heart warm,False,False,False,"['dont', 'forget', 'though', 'that', 'i', 'love', 'you', 'and', 'i', 'walk', 'beside', 'you', 'watching', 'over', 'you', 'and', 'keeping', 'your', 'heart', 'warm']",authority,positive,shipping
0.0,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",No,No,No,i promise to take good care of you princess i have to run now please send pics when you get a chance ttyl,False,False,False,"['i', 'promise', 'to', 'take', 'good', 'care', 'of', 'you', 'princess', 'i', 'have', 'to', 'run', 'now', 'please', 'send', 'pics', 'when', 'you', 'get', 'a', 'chance', 'ttyl']",urgency,positive,shipping
0.0,"They can try! They can get lost, in fact. Tee hee",No,No,No,they can try they can get lost in fact tee hee,False,False,False,"['they', 'can', 'try', 'they', 'can', 'get', 'lost', 'in', 'fact', 'tee', 'hee']",invoking fear,negative,shipping
0.0,Can a not?,No,No,No,can a not,False,False,False,"['can', 'a', 'not']",invoking fear,negative,impersonation of someone they know
0.0,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",No,No,No,open rebtel with firefox when it loads just put plus sign in the user name place and it will show you two numbers the lower number is my number once you pick that number the pin will display okay,False,False,False,"['open', 'rebtel', 'with', 'firefox', 'when', 'it', 'loads', 'just', 'put', 'plus', 'sign', 'in', 'the', 'user', 'name', 'place', 'and', 'it', 'will', 'show', 'you', 'two', 'numbers', 'the', 'lower', 'number', 'is', 'my', 'number', 'once', 'you', 'pick', 'that', 'number', 'the', 'pin', 'will', 'display', 'okay']",authority,positive,impersonation of someone they know
0.0,It is only yesterday true true.,No,No,No,it is only yesterday true true,False,False,False,"['it', 'is', 'only', 'yesterday', 'true', 'true']",authority,positive,shipping
0.0,I was gonna ask you lol but i think its at 7,No,No,No,i was gonna ask you lol but i think its at 7,False,False,False,"['i', 'was', 'gonna', 'ask', 'you', 'lol', 'but', 'i', 'think', 'its', 'at', '7']",invoking fear,negative,impersonation of someone they know
1.0,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,yes,No,yes,ur ringtone service has changed 25 free credits go to club4mobilescom to choose content now stop txt club stop to phonenumber phonenumberpwk club4 po boxphonenumber mk45 2wt,False,False,False,"['ur', 'ringtone', 'service', 'has', 'changed', '25', 'free', 'credits', 'go', 'to', 'club4mobilescom', 'to', 'choose', 'content', 'now', 'stop', 'txt', 'club', 'stop', 'to', 'phonenumber', 'phonenumberpwk', 'club4', 'po', 'boxphonenumber', 'mk45', '2wt']",incentives,negative,shipping
2.0,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile!",No,No,No,final chance claim ur phonenumber worth of discount vouchers today text yes to phonenumber now savamob member offers mobile,False,False,False,"['final', 'chance', 'claim', 'ur', 'phonenumber', 'worth', 'of', 'discount', 'vouchers', 'today', 'text', 'yes', 'to', 'phonenumber', 'now', 'savamob', 'member', 'offers', 'mobile']",incentives,positive,shipping
0.0,10 min later k...,No,No,No,10 min later k,False,False,False,"['10', 'min', 'later', 'k']",invoking fear,negative,shipping
0.0,Can you open the door?,No,No,No,can you open the door,False,False,False,"['can', 'you', 'open', 'the', 'door']",invoking fear,positive,impersonation of someone they know
1.0,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,No,No,No,thesmszonecom lets you send free anonymous and masked messagesim sending this message from theredo you see the potential for abuse,False,False,False,"['thesmszonecom', 'lets', 'you', 'send', 'free', 'anonymous', 'and', 'masked', 'messagesim', 'sending', 'this', 'message', 'from', 'theredo', 'you', 'see', 'the', 'potential', 'for', 'abuse']",invoking fear,negative,shipping
1.0,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,No,No,yes,panasonic  bluetoothhdset free nokia free motorola free  doublemins  doubletxt on orange contract call mobileupd8 on phonenumber or call 2optout,False,False,False,"['panasonic', 'bluetoothhdset', 'free', 'nokia', 'free', 'motorola', 'free', 'doublemins', 'doubletxt', 'on', 'orange', 'contract', 'call', 'mobileupd8', 'on', 'phonenumber', 'or', 'call', '2optout']",incentives,negative,shipping
0.0,Okie..good news!!,No,No,No,okiegood news,False,False,False,"['okiegood', 'news']",authority,positive,impersonation of someone they know
0.0,Wat u doing there?,No,No,No,wat u doing there,False,False,False,"['wat', 'u', 'doing', 'there']",invoking fear,neutral,impersonation of someone they know
0.0,Kent vale lor... Ü wait 4 me there ar?,No,No,No,kent vale lor ü wait 4 me there ar,False,False,False,"['kent', 'vale', 'lor', 'ü', 'wait', '4', 'me', 'there', 'ar']",invoking fear,positive,impersonation of someone they know
0.0,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,No,No,No,hi chachi tried calling u now unable to reach u  pl give me a missed cal once u c tiz msg  kanagu,False,False,False,"['hi', 'chachi', 'tried', 'calling', 'u', 'now', 'unable', 'to', 'reach', 'u', 'pl', 'give', 'me', 'a', 'missed', 'cal', 'once', 'u', 'c', 'tiz', 'msg', 'kanagu']",invoking fear,negative,impersonation of someone they know
0.0,Oh baby of the house. How come you dont have any new pictures on facebook,No,No,No,oh baby of the house how come you dont have any new pictures on facebook,False,False,False,"['oh', 'baby', 'of', 'the', 'house', 'how', 'come', 'you', 'dont', 'have', 'any', 'new', 'pictures', 'on', 'facebook']",invoking fear,negative,impersonation of someone they know
0.0,"I think we're going to finn's now, come",No,No,No,i think were going to finns now come,False,False,False,"['i', 'think', 'were', 'going', 'to', 'finns', 'now', 'come']",invoking fear,positive,finance
